Book, Chapter, Verse, Gamatria, value
Leviticus, 26, 30, 8855, והשמדתי את־במתיכם והכרתי את־חמניכם ונתתי את־פגריכם על־פגרי גלוליכם וגעלה נפשי אתכם
Genesis, 2, 19, 8857, ויצר יהוה אלהים מן־האדמה כל־חית השדה ואת כל־עוף השמים ויבא אל־האדם לראות מה־יקרא־לו וכל אשר יקרא־לו האדם נפש חיה הוא שמו
Exodus, 12, 16, 8858, וביום הראשון מקרא־קדש וביום השביעי מקרא־קדש יהיה לכם כל־מלאכה לא־יעשה בהם אך אשר יאכל לכל־נפש הוא לבדו יעשה לכם
Numbers, 31, 43, 8858, ותהי מחצת העדה מן־הצאן שלש־מאות אלף ושלשים אלף שבעת אלפים וחמש מאות
Deuteronomy, 20, 14, 8865, רק הנשים והטף והבהמה וכל אשר יהיה בעיר כל־שללה תבז לך ואכלת את־שלל איביך אשר נתן יהוה אלהיך לך
Numbers, 31, 52, 8874, ויהי כל־זהב התרומה אשר הרימו ליהוה ששה עשר אלף שבע־מאות וחמשים שקל מאת שרי האלפים ומאת שרי המאות
Deuteronomy, 9, 16, 8875, וארא והנה חטאתם ליהוה אלהיכם עשיתם לכם עגל מסכה סרתם מהר מן־הדרך אשר־צוה יהוה אתכם
Deuteronomy, 34, 4, 8877, ויאמר יהוה אליו זאת הארץ אשר נשבעתי לאברהם ליצחק וליעקב לאמר לזרעך אתננה הראיתיך בעיניך ושמה לא תעבר
Numbers, 7, 71, 8879, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אחיעזר בן־עמישדי
Exodus, 12, 12, 8880, ועברתי בארץ־מצרים בלילה הזה והכיתי כל־בכור בארץ מצרים מאדם ועד־בהמה ובכל־אלהי מצרים אעשה שפטים אני יהוה
Exodus, 34, 13, 8881, כי את־מזבחתם תתצון ואת־מצבתם תשברון ואת־אשריו תכרתון
Numbers, 26, 9, 8891, ובני אליאב נמואל ודתן ואבירם הוא־דתן ואבירם קרואי [קריאי] העדה אשר הצו על־משה ועל־אהרן בעדת־קרח בהצתם על־יהוה
Numbers, 36, 3, 8896, והיו לאחד מבני שבטי בני־ישראל לנשים ונגרעה נחלתן מנחלת אבתינו ונוסף על נחלת המטה אשר תהיינה להם ומגרל נחלתנו יגרע
Exodus, 18, 20, 8899, והזהרתה אתהם את־החקים ואת־התורת והודעת להם את־הדרך ילכו בה ואת־המעשה אשר יעשון
Genesis, 9, 12, 8900, ויאמר אלהים זאת אות־הברית אשר־אני נתן ביני וביניכם ובין כל־נפש חיה אשר אתכם לדרת עולם
Leviticus, 17, 7, 8901, ולא־יזבחו עוד את־זבחיהם לשעירם אשר הם זנים אחריהם חקת עולם תהיה־זאת להם לדרתם
Numbers, 2, 16, 8902, כל־הפקדים למחנה ראובן מאת אלף ואחד וחמשים אלף וארבע־מאות וחמשים לצבאתם ושנים יסעו
Exodus, 4, 15, 8906, ודברת אליו ושמת את־הדברים בפיו ואנכי אהיה עם־פיך ועם־פיהו והוריתי אתכם את אשר תעשון
Deuteronomy, 16, 15, 8912, שבעת ימים תחג ליהוה אלהיך במקום אשר־יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
Leviticus, 20, 17, 8914, ואיש אשר־יקח את־אחתו בת־אביו או בת־אמו וראה את־ערותה והיא־תראה את־ערותו חסד הוא ונכרתו לעיני בני עמם ערות אחתו גלה עונו ישא
Deuteronomy, 11, 25, 8914, לא־יתיצב איש בפניכם פחדכם ומוראכם יתן יהוה אלהיכם על־פני כל־הארץ אשר תדרכו־בה כאשר דבר לכם
Numbers, 26, 37, 8916, אלה משפחת בני־אפרים לפקדיהם שנים ושלשים אלף וחמש מאות אלה בני־יוסף למשפחתם
Numbers, 27, 17, 8916, אשר־יצא לפניהם ואשר יבא לפניהם ואשר יוציאם ואשר יביאם ולא תהיה עדת יהוה כצאן אשר אין־להם רעה
Exodus, 23, 24, 8918, לא־תשתחוה לאלהיהם ולא תעבדם ולא תעשה כמעשיהם כי הרס תהרסם ושבר תשבר מצבתיהם
Numbers, 9, 17, 8918, ולפי העלת הענן מעל האהל ואחרי־כן יסעו בני ישראל ובמקום אשר ישכן־שם הענן שם יחנו בני ישראל
Deuteronomy, 23, 15, 8921, כי יהוה אלהיך מתהלך בקרב מחנך להצילך ולתת איביך לפניך והיה מחניך קדוש ולא־יראה בך ערות דבר ושב מאחריך
Deuteronomy, 4, 36, 8926, מן־השמים השמיעך את־קלו ליסרך ועל־הארץ הראך את־אשו הגדולה ודבריו שמעת מתוך האש
Numbers, 20, 1, 8927, ויבאו בני־ישראל כל־העדה מדבר־צן בחדש הראשון וישב העם בקדש ותמת שם מרים ותקבר שם
Numbers, 7, 29, 8931, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אליאב בן־חלן
Numbers, 1, 38, 8933, לבני דן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
Leviticus, 26, 25, 8943, והבאתי עליכם חרב נקמת נקם־ברית ונאספתם אל־עריכם ושלחתי דבר בתוככם ונתתם ביד־אויב
Deuteronomy, 20, 1, 8945, כי־תצא למלחמה על־איביך וראית סוס ורכב עם רב ממך לא תירא מהם כי־יהוה אלהיך עמך המעלך מארץ מצרים
Genesis, 28, 6, 8946, וירא עשו כי־ברך יצחק את־יעקב ושלח אתו פדנה ארם לקחת־לו משם אשה בברכו אתו ויצו עליו לאמר לא־תקח אשה מבנות כנען
Numbers, 16, 9, 8946, המעט מכם כי־הבדיל אלהי ישראל אתכם מעדת ישראל להקריב אתכם אליו לעבד את־עבדת משכן יהוה ולעמד לפני העדה לשרתם
Genesis, 39, 22, 8947, ויתן שר בית־הסהר ביד־יוסף את כל־האסירם אשר בבית הסהר ואת כל־אשר עשים שם הוא היה עשה
Leviticus, 22, 3, 8950, אמר אלהם לדרתיכם כל־איש אשר־יקרב מכל־זרעכם אל־הקדשים אשר יקדישו בני־ישראל ליהוה וטמאתו עליו ונכרתה הנפש ההוא מלפני אני יהוה
Genesis, 46, 5, 8951, ויקם יעקב מבאר שבע וישאו בני־ישראל את־יעקב אביהם ואת־טפם ואת־נשיהם בעגלות אשר־שלח פרעה לשאת אתו
Exodus, 18, 8, 8953, ויספר משה לחתנו את כל־אשר עשה יהוה לפרעה ולמצרים על אודת ישראל את כל־התלאה אשר מצאתם בדרך ויצלם יהוה
Numbers, 13, 26, 8955, וילכו ויבאו אל־משה ואל־אהרן ואל־כל־עדת בני־ישראל אל־מדבר פארן קדשה וישיבו אותם דבר ואת־כל־העדה ויראום את־פרי הארץ
Exodus, 18, 12, 8959, ויקח יתרו חתן משה עלה וזבחים לאלהים ויבא אהרן וכל זקני ישראל לאכל־לחם עם־חתן משה לפני האלהים
Exodus, 24, 4, 8959, ויכתב משה את כל־דברי יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל
Numbers, 5, 17, 8967, ולקח הכהן מים קדשים בכלי־חרש ומן־העפר אשר יהיה בקרקע המשכן יקח הכהן ונתן אל־המים
Numbers, 13, 22, 8969, ויעלו בנגב ויבא עד־חברון ושם אחימן ששי ותלמי ילידי הענק וחברון שבע שנים נבנתה לפני צען מצרים
Deuteronomy, 16, 16, 8970, שלוש פעמים בשנה יראה כל־זכורך את־פני יהוה אלהיך במקום אשר יבחר בחג המצות ובחג השבעות ובחג הסכות ולא יראה את־פני יהוה ריקם
Numbers, 20, 5, 8971, ולמה העליתנו ממצרים להביא אתנו אל־המקום הרע הזה לא מקום זרע ותאנה וגפן ורמון ומים אין לשתות
Numbers, 1, 30, 8974, לבני זבולן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
Numbers, 3, 39, 8976, כל־פקודי הלוים אשר פקד משה ואהרן על־פי יהוה למשפחתם כל־זכר מבן־חדש ומעלה שנים ועשרים אלף
Genesis, 9, 2, 8978, ומוראכם וחתכם יהיה על כל־חית הארץ ועל כל־עוף השמים בכל אשר תרמש האדמה ובכל־דגי הים בידכם נתנו
Numbers, 31, 36, 8979, ותהי המחצה חלק היצאים בצבא מספר הצאן שלש־מאות אלף ושלשים אלף ושבעת אלפים וחמש מאות
Genesis, 4, 25, 8980, וידע אדם עוד את־אשתו ותלד בן ותקרא את־שמו שת כי שת־לי אלהים זרע אחר תחת הבל כי הרגו קין
Genesis, 17, 1, 8980, ויהי אברם בן־תשעים שנה ותשע שנים וירא יהוה אל־אברם ויאמר אליו אני־אל שדי התהלך לפני והיה תמים
Deuteronomy, 15, 11, 8980, כי לא־יחדל אביון מקרב הארץ על־כן אנכי מצוך לאמר פתח תפתח את־ידך לאחיך לעניך ולאבינך בארצך
Leviticus, 16, 29, 8988, והיתה לכם לחקת עולם בחדש השביעי בעשור לחדש תענו את־נפשתיכם וכל־מלאכה לא תעשו האזרח והגר הגר בתוככם
Deuteronomy, 13, 17, 8995, ואת־כל־שללה תקבץ אל־תוך רחבה ושרפת באש את־העיר ואת־כל־שללה כליל ליהוה אלהיך והיתה תל עולם לא תבנה עוד
Numbers, 7, 65, 9003, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אבידן בן־גדעני
Numbers, 7, 35, 9007, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אליצור בן־שדיאור
Leviticus, 26, 1, 9010, לא־תעשו לכם אלילם ופסל ומצבה לא־תקימו לכם ואבן משכית לא תתנו בארצכם להשתחות עליה כי אני יהוה אלהיכם
Deuteronomy, 16, 6, 9012, כי אם־אל־המקום אשר־יבחר יהוה אלהיך לשכן שמו שם תזבח את־הפסח בערב כבוא השמש מועד צאתך ממצרים
Leviticus, 16, 4, 9015, כתנת־בד קדש ילבש ומכנסי־בד יהיו על־בשרו ובאבנט בד יחגר ובמצנפת בד יצנף בגדי־קדש הם ורחץ במים את־בשרו ולבשם
Numbers, 4, 19, 9023, וזאת עשו להם וחיו ולא ימתו בגשתם את־קדש הקדשים אהרן ובניו יבאו ושמו אותם איש איש על־עבדתו ואל־משאו
Deuteronomy, 20, 20, 9023, רק עץ אשר־תדע כי־לא־עץ מאכל הוא אתו תשחית וכרת ובנית מצור על־העיר אשר־הוא עשה עמך מלחמה עד רדתה
Genesis, 43, 14, 9025, ואל שדי יתן לכם רחמים לפני האיש ושלח לכם את־אחיכם אחר ואת־בנימין ואני כאשר שכלתי שכלתי
Genesis, 6, 16, 9026, צהר תעשה לתבה ואל־אמה תכלנה מלמעלה ופתח התבה בצדה תשים תחתים שנים ושלשים תעשה
Numbers, 1, 36, 9031, לבני בנימן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
Deuteronomy, 1, 4, 9033, אחרי הכתו את סיחן מלך האמרי אשר יושב בחשבון ואת עוג מלך הבשן אשר־יושב בעשתרת באדרעי
Deuteronomy, 27, 12, 9043, אלה יעמדו לברך את־העם על־הר גרזים בעברכם את־הירדן שמעון ולוי ויהודה ויששכר ויוסף ובנימן
Deuteronomy, 28, 15, 9043, והיה אם־לא תשמע בקול יהוה אלהיך לשמר לעשות את־כל־מצותיו וחקתיו אשר אנכי מצוך היום ובאו עליך כל־הקללות האלה והשיגוך
Leviticus, 14, 9, 9048, והיה ביום השביעי יגלח את־כל־שערו את־ראשו ואת־זקנו ואת גבת עיניו ואת־כל־שערו יגלח וכבס את־בגדיו ורחץ את־בשרו במים וטהר
Genesis, 45, 22, 9052, לכלם נתן לאיש חלפות שמלת ולבנימן נתן שלש מאות כסף וחמש חלפת שמלת
Numbers, 7, 23, 9052, ולזבח השלמים בקר שנים אילם חמשה עתודים חמשה כבשים בני־שנה חמשה זה קרבן נתנאל בן־צוער
Exodus, 40, 18, 9054, ויקם משה את־המשכן ויתן את־אדניו וישם את־קרשיו ויתן את־בריחיו ויקם את־עמודיו
Leviticus, 25, 18, 9057, ועשיתם את־חקתי ואת־משפטי תשמרו ועשיתם אתם וישבתם על־הארץ לבטח
Numbers, 1, 28, 9059, לבני יששכר תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
Genesis, 50, 17, 9066, כה־תאמרו ליוסף אנא שא נא פשע אחיך וחטאתם כי־רעה גמלוך ועתה שא נא לפשע עבדי אלהי אביך ויבך יוסף בדברם אליו
Exodus, 8, 22, 9067, ויאמר משה לא נכון לעשות כן כי תועבת מצרים נזבח ליהוה אלהינו הן נזבח את־תועבת מצרים לעיניהם ולא יסקלנו
Numbers, 16, 14, 9071, אף לא אל־ארץ זבת חלב ודבש הביאתנו ותתן־לנו נחלת שדה וכרם העיני האנשים ההם תנקר לא נעלה
Deuteronomy, 12, 7, 9071, ואכלתם־שם לפני יהוה אלהיכם ושמחתם בכל משלח ידכם אתם ובתיכם אשר ברכך יהוה אלהיך
Deuteronomy, 32, 49, 9076, עלה אל־הר העברים הזה הר־נבו אשר בארץ מואב אשר על־פני ירחו וראה את־ארץ כנען אשר אני נתן לבני ישראל לאחזה
Exodus, 16, 4, 9077, ויאמר יהוה אל־משה הנני ממטיר לכם לחם מן־השמים ויצא העם ולקטו דבר־יום ביומו למען אנסנו הילך בתורתי אם־לא
Numbers, 6, 14, 9078, והקריב את־קרבנו ליהוה כבש בן־שנתו תמים אחד לעלה וכבשה אחת בת־שנתה תמימה לחטאת ואיל־אחד תמים לשלמים
Numbers, 9, 5, 9083, ויעשו את־הפסח בראשון בארבעה עשר יום לחדש בין הערבים במדבר סיני ככל אשר צוה יהוה את־משה כן עשו בני ישראל
Numbers, 35, 34, 9088, ולא תטמא את־הארץ אשר אתם ישבים בה אשר אני שכן בתוכה כי אני יהוה שכן בתוך בני ישראל
Deuteronomy, 7, 25, 9088, פסילי אלהיהם תשרפון באש לא־תחמד כסף וזהב עליהם ולקחת לך פן תוקש בו כי תועבת יהוה אלהיך הוא
Numbers, 10, 33, 9097, ויסעו מהר יהוה דרך שלשת ימים וארון ברית־יהוה נסע לפניהם דרך שלשת ימים לתור להם מנוחה
Genesis, 9, 16, 9100, והיתה הקשת בענן וראיתיה לזכר ברית עולם בין אלהים ובין כל־נפש חיה בכל־בשר אשר על־הארץ
Exodus, 18, 1, 9105, וישמע יתרו כהן מדין חתן משה את כל־אשר עשה אלהים למשה ולישראל עמו כי־הוציא יהוה את־ישראל ממצרים
Deuteronomy, 25, 7, 9110, ואם־לא יחפץ האיש לקחת את־יבמתו ועלתה יבמתו השערה אל־הזקנים ואמרה מאין יבמי להקים לאחיו שם בישראל לא אבה יבמי
Genesis, 49, 30, 9115, במערה אשר בשדה המכפלה אשר על־פני־ממרא בארץ כנען אשר קנה אברהם את־השדה מאת עפרן החתי לאחזת־קבר
Numbers, 22, 30, 9115, ותאמר האתון אל־בלעם הלוא אנכי אתנך אשר־רכבת עלי מעודך עד־היום הזה ההסכן הסכנתי לעשות לך כה ויאמר לא
Leviticus, 14, 34, 9124, כי תבאו אל־ארץ כנען אשר אני נתן לכם לאחזה ונתתי נגע צרעת בבית ארץ אחזתכם
Deuteronomy, 30, 20, 9124, לאהבה את־יהוה אלהיך לשמע בקלו ולדבקה־בו כי הוא חייך וארך ימיך לשבת על־האדמה אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב לתת להם
Deuteronomy, 1, 28, 9125, אנה אנחנו עלים אחינו המסו את־לבבנו לאמר עם גדול ורם ממנו ערים גדלת ובצורת בשמים וגם־בני ענקים ראינו שם
Genesis, 35, 12, 9132, ואת־הארץ אשר נתתי לאברהם וליצחק לך אתננה ולזרעך אחריך אתן את־הארץ
Deuteronomy, 4, 22, 9132, כי אנכי מת בארץ הזאת אינני עבר את־הירדן ואתם עברים וירשתם את־הארץ הטובה הזאת
Exodus, 23, 15, 9144, את־חג המצות תשמר שבעת ימים תאכל מצות כאשר צויתך למועד חדש האביב כי־בו יצאת ממצרים ולא־יראו פני ריקם
Exodus, 7, 20, 9148, ויעשו־כן משה ואהרן כאשר צוה יהוה וירם במטה ויך את־המים אשר ביאר לעיני פרעה ולעיני עבדיו ויהפכו כל־המים אשר־ביאר לדם
Numbers, 3, 38, 9153, והחנים לפני המשכן קדמה לפני אהל־מועד מזרחה משה ואהרן ובניו שמרים משמרת המקדש למשמרת בני ישראל והזר הקרב יומת
Genesis, 13, 10, 9155, וישא־לוט את־עיניו וירא את־כל־ככר הירדן כי כלה משקה לפני שחת יהוה את־סדם ואת־עמרה כגן־יהוה כארץ מצרים באכה צער
Numbers, 7, 1, 9159, ויהי ביום כלות משה להקים את־המשכן וימשח אתו ויקדש אתו ואת־כל־כליו ואת־המזבח ואת־כל־כליו וימשחם ויקדש אתם
Numbers, 7, 47, 9161, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אליסף בן־דעואל
Exodus, 3, 8, 9169, וארד להצילו מיד מצרים ולהעלתו מן־הארץ ההוא אל־ארץ טובה ורחבה אל־ארץ זבת חלב ודבש אל־מקום הכנעני והחתי והאמרי והפרזי והחוי והיבוסי
Deuteronomy, 14, 7, 9174, אך את־זה לא תאכלו ממעלי הגרה וממפריסי הפרסה השסועה את־הגמל ואת־הארנבת ואת־השפן כי־מעלה גרה המה ופרסה לא הפריסו טמאים הם לכם
Leviticus, 11, 21, 9175, אך את־זה תאכלו מכל שרץ העוף ההלך על־ארבע אשר־לא [לו] כרעים ממעל לרגליו לנתר בהן על־הארץ
Numbers, 7, 41, 9180, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן שלמיאל בן־צורישדי
Exodus, 2, 23, 9185, ויהי בימים הרבים ההם וימת מלך מצרים ויאנחו בני־ישראל מן־העבדה ויזעקו ותעל שועתם אל־האלהים מן־העבדה
Genesis, 44, 1, 9189, ויצו את־אשר על־ביתו לאמר מלא את־אמתחת האנשים אכל כאשר יוכלון שאת ושים כסף־איש בפי אמתחתו
Deuteronomy, 4, 21, 9189, ויהוה התאנף־בי על־דבריכם וישבע לבלתי עברי את־הירדן ולבלתי־בא אל־הארץ הטובה אשר יהוה אלהיך נתן לך נחלה
Deuteronomy, 3, 6, 9190, ונחרם אותם כאשר עשינו לסיחן מלך חשבון החרם כל־עיר מתם הנשים והטף
Leviticus, 18, 30, 9192, ושמרתם את־משמרתי לבלתי עשות מחקות התועבת אשר נעשו לפניכם ולא תטמאו בהם אני יהוה אלהיכם
Deuteronomy, 31, 17, 9193, וחרה אפי בו ביום־ההוא ועזבתים והסתרתי פני מהם והיה לאכל ומצאהו רעות רבות וצרות ואמר ביום ההוא הלא על כי־אין אלהי בקרבי מצאוני הרעות האלה
Leviticus, 13, 4, 9197, ואם־בהרת לבנה הוא בעור בשרו ועמק אין־מראה מן־העור ושערה לא־הפך לבן והסגיר הכהן את־הנגע שבעת ימים
Numbers, 4, 27, 9198, על־פי אהרן ובניו תהיה כל־עבדת בני הגרשני לכל־משאם ולכל עבדתם ופקדתם עלהם במשמרת את כל־משאם
Genesis, 11, 29, 9201, ויקח אברם ונחור להם נשים שם אשת־אברם שרי ושם אשת־נחור מלכה בת־הרן אבי־מלכה ואבי יסכה
Genesis, 47, 1, 9202, ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל־אשר להם באו מארץ כנען והנם בארץ גשן
Genesis, 41, 8, 9206, ויהי בבקר ותפעם רוחו וישלח ויקרא את־כל־חרטמי מצרים ואת־כל־חכמיה ויספר פרעה להם את־חלמו ואין־פותר אותם לפרעה
Genesis, 47, 18, 9206, ותתם השנה ההוא ויבאו אליו בשנה השנית ויאמרו לו לא־נכחד מאדני כי אם־תם הכסף ומקנה הבהמה אל־אדני לא נשאר לפני אדני בלתי אם־גויתנו ואדמתנו
Leviticus, 20, 3, 9212, ואני אתן את־פני באיש ההוא והכרתי אתו מקרב עמו כי מזרעו נתן למלך למען טמא את־מקדשי ולחלל את־שם קדשי
Deuteronomy, 8, 16, 9212, המאכלך מן במדבר אשר לא־ידעון אבתיך למען ענתך ולמען נסתך להיטבך באחריתך
Leviticus, 10, 19, 9214, וידבר אהרן אל־משה הן היום הקריבו את־חטאתם ואת־עלתם לפני יהוה ותקראנה אתי כאלה ואכלתי חטאת היום הייטב בעיני יהוה
Deuteronomy, 28, 65, 9220, ובגוים ההם לא תרגיע ולא־יהיה מנוח לכף־רגלך ונתן יהוה לך שם לב רגז וכליון עינים ודאבון נפש
Genesis, 50, 13, 9228, וישאו אתו בניו ארצה כנען ויקברו אתו במערת שדה המכפלה אשר קנה אברהם את־השדה לאחזת־קבר מאת עפרן החתי על־פני ממרא
Deuteronomy, 32, 14, 9228, חמאת בקר וחלב צאן עם־חלב כרים ואילים בני־בשן ועתודים עם־חלב כליות חטה ודם־ענב תשתה־חמר
Deuteronomy, 17, 12, 9237, והאיש אשר־יעשה בזדון לבלתי שמע אל־הכהן העמד לשרת שם את־יהוה אלהיך או אל־השפט ומת האיש ההוא ובערת הרע מישראל
Genesis, 18, 19, 9239, כי ידעתיו למען אשר יצוה את־בניו ואת־ביתו אחריו ושמרו דרך יהוה לעשות צדקה ומשפט למען הביא יהוה על־אברהם את אשר־דבר עליו
Genesis, 24, 32, 9239, ויבא האיש הביתה ויפתח הגמלים ויתן תבן ומספוא לגמלים ומים לרחץ רגליו ורגלי האנשים אשר אתו
Numbers, 11, 20, 9245, עד חדש ימים עד אשר־יצא מאפכם והיה לכם לזרא יען כי־מאסתם את־יהוה אשר בקרבכם ותבכו לפניו לאמר למה זה יצאנו ממצרים
Deuteronomy, 19, 6, 9245, פן־ירדף גאל הדם אחרי הרצח כי־יחם לבבו והשיגו כי־ירבה הדרך והכהו נפש ולו אין משפט־מות כי לא שנא הוא לו מתמול שלשום
Genesis, 18, 28, 9247, אולי יחסרון חמשים הצדיקם חמשה התשחית בחמשה את־כל־העיר ויאמר לא אשחית אם־אמצא שם ארבעים וחמשה
Genesis, 23, 13, 9252, וידבר אל־עפרון באזני עם־הארץ לאמר אך אם־אתה לו שמעני נתתי כסף השדה קח ממני ואקברה את־מתי שמה
Deuteronomy, 2, 5, 9253, אל־תתגרו בם כי לא־אתן לכם מארצם עד מדרך כף־רגל כי־ירשה לעשו נתתי את־הר שעיר
Deuteronomy, 14, 24, 9254, וכי־ירבה ממך הדרך כי לא תוכל שאתו כי־ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
Leviticus, 16, 2, 9255, ויאמר יהוה אל־משה דבר אל־אהרן אחיך ואל־יבא בכל־עת אל־הקדש מבית לפרכת אל־פני הכפרת אשר על־הארן ולא ימות כי בענן אראה על־הכפרת
Numbers, 17, 12, 9256, ויקח אהרן כאשר דבר משה וירץ אל־תוך הקהל והנה החל הנגף בעם ויתן את־הקטרת ויכפר על־העם
Deuteronomy, 26, 3, 9256, ובאת אל־הכהן אשר יהיה בימים ההם ואמרת אליו הגדתי היום ליהוה אלהיך כי־באתי אל־הארץ אשר נשבע יהוה לאבתינו לתת לנו
Leviticus, 26, 17, 9257, ונתתי פני בכם ונגפתם לפני איביכם ורדו בכם שנאיכם ונסתם ואין־רדף אתכם
Genesis, 41, 46, 9265, ויוסף בן־שלשים שנה בעמדו לפני פרעה מלך־מצרים ויצא יוסף מלפני פרעה ויעבר בכל־ארץ מצרים
Genesis, 22, 3, 9266, וישכם אברהם בבקר ויחבש את־חמרו ויקח את־שני נעריו אתו ואת יצחק בנו ויבקע עצי עלה ויקם וילך אל־המקום אשר־אמר־לו האלהים
Numbers, 7, 83, 9268, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן אחירע בן־עינן
Deuteronomy, 11, 19, 9268, ולמדתם אתם את־בניכם לדבר בם בשבתך בביתך ובלכתך בדרך ובשכבך ובקומך
Exodus, 28, 10, 9274, ששה משמתם על האבן האחת ואת־שמות הששה הנותרים על־האבן השנית כתולדתם
Leviticus, 23, 17, 9274, ממושבתיכם תביאו לחם תנופה שתים שני עשרנים סלת תהיינה חמץ תאפינה בכורים ליהוה
Genesis, 41, 19, 9276, והנה שבע־פרות אחרות עלות אחריהן דלות ורעות תאר מאד ורקות בשר לא־ראיתי כהנה בכל־ארץ מצרים לרע
Numbers, 14, 9, 9277, אך ביהוה אל־תמרדו ואתם אל־תיראו את־עם הארץ כי לחמנו הם סר צלם מעליהם ויהוה אתנו אל־תיראם
Genesis, 29, 10, 9278, ויהי כאשר ראה יעקב את־רחל בת־לבן אחי אמו ואת־צאן לבן אחי אמו ויגש יעקב ויגל את־האבן מעל פי הבאר וישק את־צאן לבן אחי אמו
Genesis, 41, 36, 9278, והיה האכל לפקדון לארץ לשבע שני הרעב אשר תהיין בארץ מצרים ולא־תכרת הארץ ברעב
Genesis, 47, 23, 9285, ויאמר יוסף אל־העם הן קניתי אתכם היום ואת־אדמתכם לפרעה הא־לכם זרע וזרעתם את־האדמה
Deuteronomy, 5, 8, 9286, לא־תעשה־לך פסל כל־תמונה אשר בשמים ממעל ואשר בארץ מתחת ואשר במים מתחת לארץ
Exodus, 20, 4, 9292, לא תעשה־לך פסל וכל־תמונה אשר בשמים ממעל ואשר בארץ מתחת ואשר במים מתחת לארץ
Genesis, 36, 40, 9293, ואלה שמות אלופי עשו למשפחתם למקמתם בשמתם אלוף תמנע אלוף עלוה אלוף יתת
Numbers, 15, 38, 9295, דבר אל־בני ישראל ואמרת אלהם ועשו להם ציצת על־כנפי בגדיהם לדרתם ונתנו על־ציצת הכנף פתיל תכלת
Deuteronomy, 28, 20, 9300, ישלח יהוה בך את־המארה את־המהומה ואת־המגערת בכל־משלח ידך אשר תעשה עד השמדך ועד־אבדך מהר מפני רע מעלליך אשר עזבתני
Numbers, 35, 8, 9301, והערים אשר תתנו מאחזת בני־ישראל מאת הרב תרבו ומאת המעט תמעיטו איש כפי נחלתו אשר ינחלו יתן מעריו ללוים
Genesis, 19, 15, 9306, וכמו השחר עלה ויאיצו המלאכים בלוט לאמר קום קח את־אשתך ואת־שתי בנתיך הנמצאת פן־תספה בעון העיר
Deuteronomy, 8, 18, 9308, וזכרת את־יהוה אלהיך כי הוא הנתן לך כח לעשות חיל למען הקים את־בריתו אשר־נשבע לאבתיך כיום הזה
Deuteronomy, 11, 16, 9313, השמרו לכם פן יפתה לבבכם וסרתם ועבדתם אלהים אחרים והשתחויתם להם
Genesis, 21, 23, 9318, ועתה השבעה לי באלהים הנה אם־תשקר לי ולניני ולנכדי כחסד אשר־עשיתי עמך תעשה עמדי ועם־הארץ אשר־גרתה בה
Exodus, 26, 5, 9319, חמשים ללאת תעשה ביריעה האחת וחמשים ללאת תעשה בקצה היריעה אשר במחברת השנית מקבילת הללאת אשה אל־אחתה
Deuteronomy, 6, 11, 9324, ובתים מלאים כל־טוב אשר לא־מלאת וברת חצובים אשר לא־חצבת כרמים וזיתים אשר לא־נטעת ואכלת ושבעת
Numbers, 7, 77, 9333, ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני־שנה חמשה זה קרבן פגעיאל בן־עכרן
Numbers, 22, 35, 9334, ויאמר מלאך יהוה אל־בלעם לך עם־האנשים ואפס את־הדבר אשר־אדבר אליך אתו תדבר וילך בלעם עם־שרי בלק
Deuteronomy, 17, 14, 9336, כי־תבא אל־הארץ אשר יהוה אלהיך נתן לך וירשתה וישבתה בה ואמרת אשימה עלי מלך ככל־הגוים אשר סביבתי
Numbers, 1, 50, 9339, ואתה הפקד את־הלוים על־משכן העדת ועל כל־כליו ועל כל־אשר־לו המה ישאו את־המשכן ואת־כל־כליו והם ישרתהו וסביב למשכן יחנו
